OBJECTID,WatershedID,ReachCode,predicted_capacity,dam_density,percent_capacity,Shape_Length
21089,1807030205,46007,0.57,0,0,0.001777679
21090,1807030205,46007,1.78,0,0,0.002334714
21091,1807030205,46007,3.62,0,0,0.002851367
21092,1807030205,46007,12.23,0,0,0.000699562
21093,1807030205,46007,2.96,0,0,0.002030071
21094,1807030205,46007,0,0,,0.001001976
21095,1807030205,46007,2.58,0,0,0.002210228
21096,1807030205,46007,0.57,0,0,0.001376346
21097,1807030205,46007,1.28,0,0,0.001586894
21098,1807030205,46007,3.62,0,0,0.002290138
21099,1807030205,46007,0.57,0,0,0.001534471
21100,1807030205,46007,0.59,0,0,0.002450513
21101,1807030205,46007,3.4,0,0,0.000727643
21102,1807030205,46007,2.43,0,0,0.003120649
21103,1807030205,46007,0.59,0,0,0.000461143
21104,1807030205,46007,0,0,,0.000867855
21105,1807030205,46007,3.08,0,0,0.001509815
21106,1807030205,46007,2.82,0,0,0.001012825
21107,1807030205,46007,0,0,,0.002874986
21108,1807030205,46007,3.22,0,0,0.000455869
21109,1807030205,46007,9.43,0,0,0.001416945
21110,1807030205,46007,3.45,0,0,0.00203983
21111,1807030205,46007,11.33,0,0,0.001203223
21112,1807030205,46007,1.63,0,0,0.002200054
21113,1807030205,46007,3.59,0,0,0.001206054
21114,1807030205,46007,2.51,0,0,0.002891644
21115,1807030205,46007,2.82,0,0,0.002761505
21116,1807030205,46007,2.51,0,0,0.001754738
21117,1807030205,46007,3.62,0,0,0.001208181
21118,1807030205,46007,0,0,,0.001304494
21119,1807030205,46007,0,0,,0.002351548
21120,1807030205,46007,10.4,0,0,0.000431099
21121,1807030205,46007,3.62,0,0,0.001230466
21122,1807030205,46007,3.62,0,0,0.002035302
21123,1807030205,46007,0,0,,0.001755388
21124,1807030205,46007,0,0,,0.002367215
21125,1807030205,46007,0,0,,0.003262054
21126,1807030205,46007,0.59,0,0,0.003225577
21127,1807030205,46007,0.59,0,0,0.002288157
21128,1807030205,46007,0.58,0,0,0.002724952
21129,1807030205,46007,0.57,0,0,0.001272783
21130,1807030205,46007,0.57,0,0,0.002157423
21131,1807030205,46007,3.43,0,0,0.002084061
21132,1807030205,46007,11.28,0,0,6.39811E-05
21133,1807030205,46007,3.27,0,0,0.00199253
21134,1807030205,46007,2.82,0,0,0.000978335
21135,1807030205,46007,0,0,,0.002777418
21136,1807030205,46007,3.75,0,0,0.000807601
21137,1807030205,46007,0,0,,0.002070804
21138,1807030205,46007,0,0,,0.002394375
21139,1807030205,46007,3.64,0,0,0.002581695
21140,1807030205,46007,3.08,0,0,0.001298359
21141,1807030205,46007,3.11,0,0,0.000743313
21142,1807030205,46007,3.84,0,0,0.002955103
21143,1807030205,46007,2.7,0,0,0.000249405
21144,1807030205,46007,3.62,0,0,0.000418694
21145,1807030205,46007,3.26,0,0,0.00153528
21146,1807030205,46007,0,0,,0.001480378
21147,1807030205,46007,0,0,,0.00152742
21148,1807030205,46007,0,0,,0.001465799
21149,1807030205,46007,3.62,0,0,0.002397477
21150,1807030205,46007,3.62,0,0,0.002849083
21151,1807030205,46007,3.59,0,0,0.001896316
21152,1807030205,46007,3.62,0,0,0.001596087
21153,1807030205,46007,2.51,0,0,0.001778215
21154,1807030205,46007,0,0,,0.00080645
21155,1807030205,46007,3.46,0,0,0.001584998
21156,1807030205,46007,0,0,,0.001152051
21157,1807030205,46007,0.64,0,0,0.000738017
21158,1807030205,46007,11.01,0,0,0.000755288
21159,1807030205,46007,0,0,,0.001435926
21160,1807030205,46007,3.4,0,0,0.001291735
21161,1807030205,46007,3.62,0,0,0.000363934
21162,1807030205,46007,3.62,0,0,0.002001726
21163,1807030205,46007,3.62,0,0,0.001645542
21164,1807030205,46007,0,0,,0.001503104
21165,1807030205,46007,3.11,0,0,0.000101817
21166,1807030205,46007,3.2,0,0,0.000807291
21167,1807030205,46007,3.62,0,0,0.002155205
21168,1807030205,46007,7.34,0,0,0.002150968
21169,1807030205,46007,0,0,,0.002345662
21170,1807030205,46007,2.82,0,0,0.001009892
21171,1807030205,46007,3.54,0,0,0.001046589
21172,1807030205,46007,0.57,0,0,0.002955278
21173,1807030205,46007,0,0,,0.003036853
21174,1807030205,46007,0,0,,0.00032371
21175,1807030205,46007,0.61,0,0,0.000729132
21176,1807030205,46007,3.62,0,0,0.00100041
21177,1807030205,46007,0,0,,0.001713275
21178,1807030205,46007,3.62,0,0,0.00027421
21179,1807030205,46007,3.08,0,0,0.002015143
21180,1807030205,46007,3.11,0,0,5.96823E-05
21181,1807030205,46007,0.58,0,0,0.000471196
21182,1807030205,46007,11.18,0,0,0.002207728
21183,1807030205,46007,0.57,0,0,9.68643E-06
21184,1807030205,46007,0.57,0,0,0.001456577
21185,1807030205,46007,2.71,0,0,0.003165722
21186,1807030205,46007,3.62,0,0,0.002688033
21187,1807030205,46007,0,0,,0.002360828
21188,1807030205,46007,3.35,0,0,0.002070086
21189,1807030205,46007,0.57,0,0,0.001528231
21190,1807030205,46007,0.57,0,0,0.001430065
21191,1807030205,46007,0,0,,0.001382623
21192,1807030205,46007,0.57,0,0,0.001335945
21193,1807030205,46007,0,0,,0.001776351
21194,1807030205,46007,11.33,0,0,0.000397121
21195,1807030205,46007,0,0,,0.001288692
21196,1807030205,46007,3.46,0,0,0.000604991
21197,1807030205,46007,3.48,0,0,0.001798198
21198,1807030205,46007,0.62,0,0,0.000857592
21199,1807030205,46007,2.57,0,0,0.000894423
21200,1807030205,46007,5.56,0,0,0.001765764
21201,1807030205,46007,3.62,0,0,0.001390474
21202,1807030205,46007,10.77,0,0,0.000309503
21203,1807030205,46007,11.75,0,0,0.001147228
21204,1807030205,46007,8.77,0,0,0.001612025
21205,1807030205,46007,1.47,0,0,0.000806253
21206,1807030205,46007,0.57,0,0,0.000116112
21207,1807030205,46007,0.58,0,0,0.002910268
21208,1807030205,46007,3.32,0,0,0.000612837
21209,1807030205,46007,1.47,0,0,0.003331258
21210,1807030205,46007,0.57,0,0,0.001394346
21211,1807030205,46007,0.57,0,0,0.001447586
21212,1807030205,46007,0,0,,0.001842033
21213,1807030205,46007,0.57,0,0,0.000917397
21214,1807030205,46007,2.77,0,0,0.001286149
21215,1807030205,46007,3.62,0,0,0.001214637
21216,1807030205,46007,13.16,0,0,0.000136427
21217,1807030205,46007,0.58,0,0,0.00149
21218,1807030205,46007,3.42,0,0,0.003221137
21219,1807030205,46007,3.25,0,0,0.000419233
21220,1807030205,46007,0.57,0,0,0.00279402
21221,1807030205,46007,2.04,0,0,0.001316437
21222,1807030205,46007,1.07,0,0,0.002894069
21223,1807030205,46007,0,0,,0.002845018
21224,1807030205,46007,3.08,0,0,0.001128947
21225,1807030205,46007,3.39,0,0,2.94484E-05
21226,1807030205,46007,1.07,0,0,0.002313532
21227,1807030205,46007,3.62,0,0,0.001611358
21228,1807030205,46007,3.37,0,0,0.002856543
21229,1807030205,46007,0,0,,0.001153932
21230,1807030205,46007,0,0,,0.002991113
21231,1807030205,46007,0,0,,0.001355965
21232,1807030205,46007,0,0,,0.002817242
21233,1807030205,46007,0,0,,0.001156509
21234,1807030205,46007,0,0,,0.001772642
21235,1807030205,46007,3.11,0,0,0.00124481
21236,1807030205,46007,3.61,0,0,0.002770859
21237,1807030205,46007,3.54,0,0,0.00060716
21238,1807030205,46007,0,0,,0.000908807
21239,1807030205,46007,0,0,,0.003016171
21240,1807030205,46007,3.17,0,0,0.000710444
21241,1807030205,46007,12.65,0,0,0.002748466
21242,1807030205,46007,12.41,0,0,0.002722784
21243,1807030205,46007,8.46,0,0,0.001188934
21244,1807030205,46007,0.63,0,0,0.000126757
21245,1807030205,46007,10.23,0,0,0.000905304
21246,1807030205,46007,3.62,0,0,0.001897895
21247,1807030205,46007,11.75,0,0,0.000708673
21248,1807030205,46007,3.62,0,0,0.000826895
21249,1807030205,46007,3.25,0,0,0.0031028
21250,1807030205,46007,3.29,0,0,0.003062867
21251,1807030205,46007,3.62,0,0,0.000661109
21252,1807030205,46007,11.18,0,0,0.000386474
21253,1807030205,46007,11.13,0,0,0.000240974
21254,1807030205,46007,3.62,0,0,0.000167221
21255,1807030205,46007,9.05,0,0,0.000456654
21256,1807030205,46007,0.84,0,0,0.003188703
21257,1807030205,46007,0.57,0,0,0.001578663
21258,1807030205,46007,9.96,0,0,0.003389687
21259,1807030205,46007,0.57,0,0,0.000950735
21260,1807030205,46007,3.62,0,0,0.00266784
21261,1807030205,46007,0.84,0,0,0.001664116
21262,1807030205,46007,3.22,0,0,0.000526451
21263,1807030205,46007,2.25,0,0,0.000344003
21264,1807030205,46007,3.62,0,0,0.000854886
21265,1807030205,46007,0,0,,0.000903929
21266,1807030205,46007,0,0,,0.000817493
21267,1807030205,46007,3.66,0,0,0.002797947
21268,1807030205,46007,3.62,0,0,0.002798472
21269,1807030205,46007,0.64,0,0,0.00050761
21270,1807030205,46007,1.63,0,0,0.001430466
21271,1807030205,46007,0,0,,0.003109457
21272,1807030205,46007,0,0,,0.000575319
21273,1807030205,46007,0,0,,0.002400134
21274,1807030205,46007,0,0,,0.002435502
21275,1807030205,46007,3.63,0,0,0.002061797
21276,1807030205,46007,3.64,0,0,0.002091854
21277,1807030205,46007,0.65,0,0,0.000166304
21278,1807030205,46007,0,0,,0.001291688
21279,1807030205,46007,3.52,0,0,0.001758832
21280,1807030205,46007,0,0,,0.001354921
21281,1807030205,46007,3.42,0,0,0.000174955
21282,1807030205,46007,3.54,0,0,0.000187258
21283,1807030205,46007,3.22,0,0,0.000897833
21284,1807030205,46007,3.62,0,0,0.002903219
21285,1807030205,46007,2.82,0,0,0.001472742
21286,1807030205,46007,3.73,0,0,0.001606829
21287,1807030205,46007,12.55,0,0,0.000966974
21288,1807030205,46007,3.48,0,0,0.00073775
21289,1807030205,46007,10.23,0,0,0.000529765
21290,1807030205,46007,25.73,0,0,0.002401246
21291,1807030205,46007,3.62,0,0,0.001764349
21292,1807030205,46007,0.57,0,0,0.002833205
21293,1807030205,46007,0.57,0,0,0.000865285
21294,1807030205,46007,0,0,,0.002443434
21295,1807030205,46007,0,0,,0.001426934
21296,1807030205,46007,2.51,0,0,0.002405913
21297,1807030205,46007,3.51,0,0,0.002606953
21298,1807030205,46007,3.62,0,0,0.000661766
21299,1807030205,46007,0,0,,0.001911971
21300,1807030205,46007,0.59,0,0,0.000415724
21301,1807030205,46007,0,0,,0.001550831
21302,1807030205,46007,3.59,0,0,0.002969634
21303,1807030205,46007,3.46,0,0,0.001325536
21304,1807030205,46007,1.63,0,0,0.00219351
21305,1807030205,46007,3.32,0,0,0.002061013
21306,1807030205,46007,0.58,0,0,0.000367268
21307,1807030205,46007,3.64,0,0,0.002746455
21308,1807030205,46007,3.94,0,0,0.000973592
21309,1807030205,46007,0,0,,0.001252809
21310,1807030205,46007,0.59,0,0,0.001193429
21311,1807030205,46007,0.59,0,0,0.00271611
21312,1807030205,46007,3.43,0,0,0.001909848
21313,1807030205,46007,0.57,0,0,0.001898412
21314,1807030205,46007,11.84,0,0,0.000806014
21315,1807030205,46007,3.59,0,0,0.003170137
21316,1807030205,46007,28.15,0,0,0.000685197
21317,1807030205,46007,3.9,0,0,0.000904469
21318,1807030205,46007,0,0,,0.003202089
21319,1807030205,46007,3.43,0,0,0.001449635
21320,1807030205,46007,0,0,,0.001357023
21321,1807030205,46007,0.58,0,0,0.001702428
21322,1807030205,46007,1.65,0,0,0.002545127
21323,1807030205,46007,0.57,0,0,0.003201222
21324,1807030205,46007,0.57,0,0,0.002971922
21325,1807030205,46007,0.58,0,0,0.002319317
21326,1807030205,46007,0.58,0,0,0.001230605
21327,1807030205,46007,3.62,0,0,0.000819333
21328,1807030205,46007,0,0,,0.002066321
21329,1807030205,46007,0,0,,0.002668615
21330,1807030205,46007,3.39,0,0,0.00289247
21331,1807030205,46007,12.95,0,0,0.000798133
21332,1807030205,46007,0,0,,0.001637344
21333,1807030205,46007,9.75,0,0,0.002900611
21334,1807030205,46007,1.12,0,0,0.000652669
21335,1807030205,46007,0.62,0,0,0.000876253
21336,1807030205,46007,12.99,0,0,0.001596112
21337,1807030205,46007,3.45,0,0,0.00227735
21338,1807030205,46007,0.6,0,0,0.001759078
21339,1807030205,46007,0.57,0,0,0.002989179
21340,1807030205,46007,2.43,0,0,0.003228674
21341,1807030205,46007,3.62,0,0,0.000563568
21342,1807030205,46007,0.6,0,0,0.00100398
21343,1807030205,46007,0,0,,0.001282244
21344,1807030205,46007,0.6,0,0,0.003333482
21345,1807030205,46007,0.57,0,0,0.001685347
21346,1807030205,46007,0,0,,0.00260324
21347,1807030205,46007,0.58,0,0,0.001981496
21348,1807030205,46007,0.57,0,0,0.002807573
21349,1807030205,46007,2.71,0,0,0.000687713
21350,1807030205,46007,2.58,0,0,0.001618461
21351,1807030205,46007,1.07,0,0,0.00086077
21352,1807030205,46007,2.53,0,0,0.000593401
21353,1807030205,46007,0.58,0,0,0.000214505
21354,1807030205,46007,0,0,,0.002299285
21355,1807030205,46007,11.33,0,0,0.00130172
21356,1807030205,46007,0.62,0,0,0.00254436
21357,1807030205,46007,3.32,0,0,0.000548694
21358,1807030205,46007,3.62,0,0,0.001051938
21359,1807030205,46007,3.54,0,0,0.000246515
21360,1807030205,46007,0,0,,0.002924434
21361,1807030205,46007,3.62,0,0,0.000367952
21362,1807030205,46007,3.71,0,0,0.003002002
21363,1807030205,46007,19.57,0,0,0.001972155
21364,1807030205,46007,9.99,0,0,0.002765433
21365,1807030205,46007,2.92,0,0,0.000434227
21366,1807030205,46007,1.63,0,0,0.001106486
21367,1807030205,46007,0.58,0,0,0.000773733
21368,1807030205,46007,0,0,,0.002777879
21369,1807030205,46007,0.58,0,0,0.001703438
21370,1807030205,46007,3.62,0,0,0.00045871
21371,1807030205,46007,0.64,0,0,0.000141105
21372,1807030205,46007,0.58,0,0,0.002063347
21373,1807030205,46007,2.04,0,0,0.002945654
21374,1807030205,46007,3.62,0,0,0.000541275
21375,1807030205,46007,3.58,0,0,0.000412939
21376,1807030205,46007,3.43,0,0,0.001996439
21377,1807030205,46007,3.27,0,0,0.001263507
21378,1807030205,46007,0,0,,0.002431038
21379,1807030205,46007,0,0,,0.002527306
21380,1807030205,46007,2.58,0,0,0.000579674
21381,1807030205,46007,0,0,,0.002871278
21382,1807030205,46007,3.45,0,0,0.002928571
21383,1807030205,46007,8.83,0,0,0.002890413
21384,1807030205,46007,1.08,0,0,0.002716123
21385,1807030205,46007,0,0,,0.002352886
21386,1807030205,46007,1.47,0,0,0.000608045
21387,1807030205,46007,3.47,0,0,0.00112136
21388,1807030205,46007,2.34,0,0,0.000917507
21389,1807030205,46007,3,0,0,0.00199933
21390,1807030205,46007,0,0,,0.002825477
21391,1807030205,46007,0.57,0,0,0.000565962
21392,1807030205,46007,1.78,0,0,0.001378669
21393,1807030205,46007,0,0,,0.001508281
21394,1807030205,46007,3.61,0,0,0.000397113
21395,1807030205,46007,0,0,,0.00290608
21396,1807030205,46007,0,0,,0.00232001
21397,1807030205,46007,3.22,0,0,0.003190193
21398,1807030205,46007,3.22,0,0,0.000653371
21399,1807030205,46007,3.5,0,0,0.001706325
21400,1807030205,46007,0.59,0,0,0.002964633
21401,1807030205,46007,0.63,0,0,0.00241849
21402,1807030205,46007,10.83,0,0,0.002178414
21403,1807030205,46007,3.56,0,0,0.001814477
21404,1807030205,46007,0.6,0,0,0.001972848
21405,1807030205,46007,3.62,0,0,0.000818758
21406,1807030205,46007,3.56,0,0,0.002397777
21407,1807030205,46007,3.47,0,0,0.00069136
21408,1807030205,46007,3.62,0,0,9.49908E-05
21409,1807030205,46007,2.87,0,0,0.002852153
21410,1807030205,46007,0,0,,0.002268679
21411,1807030205,46007,3.34,0,0,0.000723325
21412,1807030205,46007,1.47,0,0,0.000583333
21413,1807030205,46007,0,0,,0.002171413
21414,1807030205,46007,0,0,,0.002353972
21415,1807030205,46007,0,0,,0.003102825
21416,1807030205,46007,0,0,,0.000554004
21417,1807030205,46007,3.5,0,0,0.001964079
21418,1807030205,46007,3.62,0,0,0.002229414
21419,1807030205,46007,3.62,0,0,0.002448009
21420,1807030205,46007,3,0,0,0.000942723
21421,1807030205,46007,3.62,0,0,0.001147772
21422,1807030205,46007,3.32,0,0,0.000594877
21423,1807030205,46007,3.4,0,0,0.001734727
21424,1807030205,46007,3.62,0,0,6.3395E-05
21425,1807030205,46007,0,0,,0.000622999
21426,1807030205,46007,0.57,0,0,0.001575227
21427,1807030205,46007,3,0,0,0.003314626
21428,1807030205,46007,2.34,0,0,0.001110987
21429,1807030205,46007,3.62,0,0,0.000121974
21430,1807030205,46007,3.6,0,0,0.002758512
21431,1807030205,46007,3.04,0,0,0.001309545
21432,1807030205,46007,2.65,0,0,0.001204518
21433,1807030205,46007,0,0,,0.001256619
21434,1807030205,46007,0,0,,0.001782566
21435,1807030205,46007,0,0,,0.001763093
21436,1807030205,46007,0,0,,0.002713925
21437,1807030205,46007,0,0,,0.000407301
21438,1807030205,46007,0,0,,0.003209986
21439,1807030205,46007,0,0,,0.00164917
21440,1807030205,46007,3.57,0,0,0.002662716
21441,1807030205,46007,0,0,,0.003191458
21442,1807030205,46007,0,0,,0.003119998
21443,1807030205,46007,0,0,,0.001281487
21444,1807030205,46007,3.62,0,0,0.002807587
21445,1807030205,46007,3.59,0,0,0.002825057
21446,1807030205,46007,3.32,0,0,0.000336827
21447,1807030205,46007,3.43,0,0,0.00317883
21448,1807030205,46007,3.55,0,0,0.000751204
21449,1807030205,46007,3.59,0,0,0.000158044
21450,1807030205,46007,3.54,0,0,0.001190826
21451,1807030205,46007,8.21,0,0,0.001672988
21452,1807030205,46007,10.37,0,0,6.63243E-05
21453,1807030205,46007,0,0,,0.002528813
21454,1807030205,46007,3.73,0,0,0.003210301
21455,1807030205,46007,3.62,0,0,0.001876211
21456,1807030205,46007,0,0,,0.002363675
21457,1807030205,46007,0,0,,0.002159338
21458,1807030205,46007,0,0,,0.001748563
21459,1807030205,46007,13.36,0,0,0.000667383
21460,1807030205,46007,1.36,0,0,8.84678E-05
21461,1807030205,46007,3.68,0,0,0.001553341
21462,1807030205,46007,0,0,,0.003236832
21463,1807030205,46007,3.22,0,0,0.000486406
21464,1807030205,46007,3.39,0,0,0.001340607
21465,1807030205,46007,0,0,,0.001370589
21466,1807030205,46007,10.96,0,0,0.000645961
21467,1807030205,46007,3.6,0,0,0.002487404
21468,1807030205,46007,0.59,0,0,0.000250452
21469,1807030205,46007,3.46,0,0,0.002032472
21470,1807030205,46007,7.56,0,0,0.000872902
21471,1807030205,46007,0,0,,0.001903075
21472,1807030205,46007,0,0,,0.001443993
21473,1807030205,46007,11.98,0,0,0.00071871
21474,1807030205,46007,11.33,0,0,0.000218704
21475,1807030205,46007,12.96,0,0,0.000110971
21476,1807030205,46007,12.91,0,0,0.001968375
21477,1807030205,46007,0,0,,0.002890362
21478,1807030205,46007,3.81,0,0,0.000125586
21479,1807030205,46007,11.98,0,0,0.000181791
21480,1807030205,46007,0,0,,0.001808146
21481,1807030205,46007,9.24,0,0,0.000323468
21482,1807030205,46007,3.17,0,0,0.001156591
21483,1807030205,46007,3.25,0,0,0.001043867
21484,1807030205,46007,2.71,0,0,0.000645871
21485,1807030205,46007,3.54,0,0,0.00085666
21486,1807030205,46007,3.04,0,0,0.001274931
21487,1807030205,46007,3.59,0,0,0.001117278
21488,1807030205,46007,3.62,0,0,0.000735423
21489,1807030205,46007,3.97,0,0,0.002311002
21490,1807030205,46007,3.35,0,0,0.00313557
21491,1807030205,46007,3.25,0,0,0.003223998
21492,1807030205,46007,3.08,0,0,0.000712912
21493,1807030205,46007,11.23,0,0,0.000584323
21494,1807030205,46007,0.65,0,0,0.000456677
21495,1807030205,46007,1.93,0,0,0.002905043
21496,1807030205,46007,3.6,0,0,0.001050826
21497,1807030205,46007,3.58,0,0,0.001013325
21498,1807030205,46007,0.57,0,0,0.00143733
21499,1807030205,46007,3.32,0,0,0.001378024
21500,1807030205,46007,0.58,0,0,0.000800141
21501,1807030205,46007,3.22,0,0,0.003090695
21502,1807030205,46007,3,0,0,0.001785314
21503,1807030205,46007,3.42,0,0,0.00211361
21504,1807030205,46007,3.56,0,0,0.001893574
21505,1807030205,46007,3.97,0,0,0.003037582
21506,1807030205,46007,3.55,0,0,0.001409033
21507,1807030205,46007,2.77,0,0,0.001526655
21508,1807030205,46007,3.14,0,0,0.001333096
21509,1807030205,46007,3.59,0,0,0.000509123
21510,1807030205,46007,0,0,,0.001692928
21511,1807030205,46007,3.66,0,0,0.002485033
21512,1807030205,46007,0.57,0,0,0.003251621
21513,1807030205,46007,0,0,,0.00117883
21514,1807030205,46007,0,0,,0.002967652
21515,1807030205,46007,3.97,0,0,0.00015279
21516,1807030205,46007,7.34,0,0,0.003099246
21517,1807030205,46007,7.45,0,0,0.000108509
21518,1807030205,46007,3.1,0,0,0.000700227
21519,1807030205,46007,0,0,,0.001410039
21520,1807030205,46007,0.64,0,0,0.000119133
21521,1807030205,46007,3.2,0,0,0.002060503
21522,1807030205,46007,10.77,0,0,0.000312149
21523,1807030205,46007,0,0,,0.000442095
21524,1807030205,46007,0.64,0,0,0.000211292
21525,1807030205,46007,2.15,0,0,0.002999259
21526,1807030205,46007,2.27,0,0,0.001926793
21527,1807030205,46007,3,0,0,0.001387133
21528,1807030205,46007,0,0,,0.002994432
21529,1807030205,46007,0.58,0,0,0.003085864
21530,1807030205,46007,0,0,,0.002547232
21531,1807030205,46007,0,0,,0.001603751
21532,1807030205,46007,0,0,,0.000995885
21533,1807030205,46007,0,0,,0.001438401
21534,1807030205,46007,0,0,,0.001263192
21535,1807030205,46007,0,0,,0.002967252
21536,1807030205,46007,2.77,0,0,0.000565378
21537,1807030205,46007,8.79,0,0,0.000789413
21538,1807030205,46007,3.49,0,0,0.002689038
21539,1807030205,46007,0.62,0,0,0.000677185
21540,1807030205,46007,0,0,,0.001325765
21541,1807030205,46007,0,0,,0.000612763
21542,1807030205,46007,0.58,0,0,0.001822514
21543,1807030205,46007,0,0,,0.001868949
21544,1807030205,46007,0,0,,0.00084552
21545,1807030205,46007,3.96,0,0,0.002774146
21546,1807030205,46007,12.65,0,0,0.000363499
21547,1807030205,46007,0,0,,0.002158959
21548,1807030205,46007,3.54,0,0,0.00105625
21549,1807030205,46007,11.86,0,0,0.003180783
21550,1807030205,46007,3.55,0,0,0.000651252
21551,1807030205,46007,3.21,0,0,0.000804223
21552,1807030205,46007,12.51,0,0,0.00130174
21553,1807030205,46007,3.17,0,0,0.002452408
21554,1807030205,46007,0,0,,0.000393489
21555,1807030205,46007,0,0,,0.001177393
21556,1807030205,46007,3.62,0,0,0.001874643
21557,1807030205,46007,3.59,0,0,0.000404642
21558,1807030205,46007,0,0,,0.001593155
21559,1807030205,46007,2.87,0,0,0.001952294
21560,1807030205,46007,0,0,,0.00237406
21561,1807030205,46007,1.38,0,0,0.001864051
21562,1807030205,46007,2.55,0,0,0.000454138
21563,1807030205,46007,0.63,0,0,0.003191668
21564,1807030205,46007,0.61,0,0,0.001500363
21565,1807030205,46007,3.53,0,0,0.002408337
21566,1807030205,46007,12.4,0,0,0.001046774
21567,1807030205,46007,3.68,0,0,0.001473429
21568,1807030205,46007,0.6,0,0,0.001085451
21569,1807030205,46007,0.59,0,0,0.001992568
21570,1807030205,46007,0.58,0,0,0.000630935
21571,1807030205,46007,3.11,0,0,0.002374488
21572,1807030205,46007,3.54,0,0,0.000183924
21573,1807030205,46007,9.43,0,0,0.001117709
21574,1807030205,46007,3.47,0,0,0.002779196
21575,1807030205,46007,0,0,,0.000933011
21576,1807030205,46007,0,0,,0.002974703
21577,1807030205,46007,0,0,,0.001303823
21578,1807030205,46007,0,0,,0.002879496
21579,1807030205,46007,2.82,0,0,0.000345952
21580,1807030205,46007,0,0,,0.002723775
21581,1807030205,46007,11.75,0,0,0.002639775
21582,1807030205,46007,2.88,0,0,0.00032635
21583,1807030205,46007,3.36,0,0,0.001098986
21584,1807030205,46007,3.66,0,0,0.003219592
21585,1807030205,46007,9.76,0,0,0.002126227
21586,1807030205,46007,3.62,0,0,0.000714821
21587,1807030205,46007,0,0,,0.001643356
21588,1807030205,46007,0.59,0,0,0.001204654
21589,1807030205,46007,0,0,,0.002146706
21590,1807030205,46007,0,0,,0.001387687
21591,1807030205,46007,0,0,,0.003117136
21592,1807030205,46007,0,0,,0.000835292
21593,1807030205,46007,0,0,,0.001832865
21594,1807030205,46007,3.58,0,0,0.000328329
21595,1807030205,46007,3.62,0,0,0.00140291
21596,1807030205,46007,0,0,,0.001153248
21597,1807030205,46007,3.2,0,0,0.002297211
21598,1807030205,46007,0,0,,0.001022388
21599,1807030205,46007,0,0,,0.002069516
21600,1807030205,46007,0,0,,0.003140794
21601,1807030205,46007,0,0,,0.000541863
21602,1807030205,46007,0,0,,0.001026561
21603,1807030205,46007,3.62,0,0,0.000704241
21604,1807030205,46007,3.51,0,0,0.002739155
21605,1807030205,46007,13.45,0,0,0.002844563
21606,1807030205,46007,10.23,0,0,0.000431976
21607,1807030205,46007,4.45,0,0,0.000445329
21608,1807030205,46007,0.58,0,0,0.000762642
21609,1807030205,46007,0,0,,0.001560201
21610,1807030205,46007,0.6,0,0,0.001713608
21611,1807030205,46007,0.57,0,0,0.003026638
21612,1807030205,46007,0,0,,0.000263563
21613,1807030205,46007,0.57,0,0,0.00089571
21614,1807030205,46007,0.58,0,0,0.002155654
21615,1807030205,46007,0.58,0,0,0.000645339
21616,1807030205,46007,3.11,0,0,0.001505846
21617,1807030205,46007,25.65,0,0,0.001392878
21618,1807030205,46007,3.63,0,0,0.000920544
21619,1807030205,46007,3.35,0,0,0.001928552
21620,1807030205,46007,3.55,0,0,0.003103819
21621,1807030205,46007,2.82,0,0,0.00111834
21622,1807030205,46007,2.96,0,0,0.003168765
21623,1807030205,46007,0.62,0,0,0.00066568
21624,1807030205,46007,0.63,0,0,5.0724E-05
21625,1807030205,46007,3.42,0,0,0.001522632
21626,1807030205,46007,0,0,,0.001146994
21627,1807030205,46007,0,0,,0.001389908
21628,1807030205,46007,0,0,,0.002228361
21629,1807030205,46007,0,0,,0.001667479
21630,1807030205,46007,2.58,0,0,0.002128587
21631,1807030205,46007,2.96,0,0,0.002099999
21632,1807030205,46007,7.75,0,0,0.000610112
21633,1807030205,46007,3.6,0,0,0.002862115
21634,1807030205,46007,2.96,0,0,0.001113134
21635,1807030205,46007,0,0,,0.003100906
21636,1807030205,46007,2.04,0,0,0.001279847
21637,1807030205,46007,0,0,,0.000513797
21638,1807030205,46007,0,0,,0.003383645
21639,1807030205,46007,0.59,0,0,0.000211457
21640,1807030205,46007,2.82,0,0,0.001114998
21641,1807030205,46007,0,0,,0.001554691
21642,1807030205,46007,3.62,0,0,0.001396781
21643,1807030205,46007,3.59,0,0,0.001158383
21644,1807030205,46007,7.12,0,0,0.002258894
21645,1807030205,46007,1.47,0,0,0.003147479
21646,1807030205,46007,3.61,0,0,0.002153536
21647,1807030205,46007,11.75,0,0,0.000858052
21648,1807030205,46007,3.06,0,0,0.001348164
21649,1807030205,46007,0.57,0,0,0.00310269
21650,1807030205,46007,0.58,0,0,0.000426869
21651,1807030205,46007,0,0,,0.002688189
21652,1807030205,46007,0,0,,0.00162313
21653,1807030205,46007,0,0,,0.001929701
21654,1807030205,46007,12.1,0,0,0.000682664
21655,1807030205,46007,2.77,0,0,0.002013444
21656,1807030205,46007,3.84,0,0,0.001656043
21657,1807030205,46007,3.54,0,0,0.001273953
21658,1807030205,46007,0,0,,0.002030872
21659,1807030205,46007,0,0,,0.002470904
21660,1807030205,46007,0,0,,0.000564324
21661,1807030205,46007,0,0,,0.001408991
21662,1807030205,46007,3.4,0,0,0.000813877
21663,1807030205,46007,8.83,0,0,0.002667569
